"","default","month","age","amount","address","employer","children","payfreq","marstat","home"
"2490",0,13,40,NA,15.1,9.1,1,1,2,1
"2491",0,10,35,2400,5.6,0.7,2,1,3,2
"2492",0,23,21,2000,0.3,0.7,0,3,1,2
"2493",0,23,22,1000,11.6,7,0,1,1,1
"2494",0,24,34,1400,8.9,13,1,1,2,1
"2495",0,24,46,2700,4.1,10.5,1,3,3,1
"2496",0,22,46,2400,17.8,18.8,0,1,2,2
"2497",0,17,27,1700,5,NA,0,3,1,1
"2498",0,23,35,2000,9,13.2,2,3,2,1
"2499",0,23,29,2000,3.1,NA,0,3,1,1
"2500",0,24,40,1000,16.8,15,2,1,2,1
"2501",0,23,18,2000,19.1,2,0,3,1,2
"2502",0,19,30,NA,0.2,6.8,1,3,1,1
"2503",0,11,24,600,0.2,5.2,1,3,2,2
"2504",0,24,41,3000,7.3,NA,2,3,2,1
"2505",1,14,28,1300,5,2.9,2,3,1,1
"2506",0,23,33,3000,6.3,3.4,0,1,2,1
"2507",0,24,31,3000,8.4,0.9,2,3,2,1
"2508",0,23,29,1500,1.8,12.3,2,3,2,2
"2509",0,24,52,1500,18.7,20.4,0,3,2,1
"2510",0,24,29,1000,8.3,13.2,2,1,2,1
"2511",0,21,33,2000,7.5,9.2,0,3,1,1
"2512",0,24,33,3000,5,5.1,0,3,2,1
"2513",0,15,33,1500,5.7,12.7,1,1,3,2
"2514",0,16,23,2000,0.8,5.9,1,1,2,1
"2515",0,22,45,1300,5,5,1,3,2,1
"2516",0,23,47,4000,2.7,4.1,2,3,2,1
"2517",0,24,42,1750,14.3,NA,1,1,2,2
"2518",0,23,55,2000,29.8,6.3,0,1,2,1
"2519",0,18,48,1000,16.1,24.1,2,2,2,1
"2520",0,24,46,1000,3.2,2,0,1,2,1
"2521",0,24,31,1750,3.1,0.1,2,3,1,1
"2522",1,14,31,1400,2.8,2.9,0,3,1,1
"2523",0,24,39,2800,10.7,NA,2,3,2,1
"2524",0,24,40,6000,0.7,0.8,2,3,2,1
"2525",0,23,33,1800,6.7,8.1,2,3,2,1
"2526",0,23,39,2000,5.6,4.5,0,3,2,2
"2527",0,24,30,1000,5.5,8.7,1,3,2,1
"2528",0,23,48,1200,9,13.9,0,3,3,2
"2529",0,23,50,1000,5.5,0.3,0,3,3,2
"2530",0,24,41,3000,10.6,NA,3,1,2,1
"2531",0,24,37,5000,3.1,4.2,1,3,2,1
"2532",0,24,32,1000,6.6,0.9,0,1,2,1
"2533",0,24,31,1500,0.3,0.7,0,3,3,2
"2534",0,24,40,1200,0.5,0.6,2,3,3,1
"2535",0,11,30,2000,25.6,5.3,0,1,1,2
"2536",0,24,47,2300,8.3,10,0,1,2,2
"2537",0,19,21,NA,16.6,2.8,0,1,1,2
"2538",0,18,19,1350,15.1,2.5,0,1,1,2
"2539",0,24,34,2000,7.6,15.9,2,1,2,1
"2540",0,18,28,900,0.5,9,2,4,2,1
"2541",0,24,29,10000,0.9,4.7,0,3,1,2
"2542",0,24,28,1200,1.7,2,0,3,1,2
"2543",0,4,19,1000,1.1,0.6,0,3,1,2
"2544",0,21,37,1000,0.7,1.2,0,3,4,2
"2545",0,20,49,1800,13,23.5,1,3,2,1
"2546",0,24,26,3500,0.3,1.2,0,3,1,2
"2547",1,5,34,700,4,0.8,2,3,3,1
"2548",0,23,29,3000,2.6,1.3,0,1,1,1
"2549",0,24,40,500,7.4,10.3,0,3,2,1
"2550",0,18,37,3000,8.9,20.6,1,1,2,1
"2551",0,23,19,800,0,2.8,0,3,1,2
"2552",0,24,33,1000,3.8,0.2,4,1,2,1
"2553",0,18,27,2000,2.1,0.8,0,2,1,2
"2554",0,21,28,NA,0.3,11.1,0,3,1,1
"2555",0,24,48,500,17.1,8.8,0,3,2,1
"2556",0,24,40,3000,5.4,1.9,2,1,2,2
"2557",0,24,46,1300,8.2,NA,3,4,2,1
"2558",0,24,30,1500,0.8,2.7,0,1,1,2
"2559",1,23,31,NA,1.8,1.5,1,3,3,1
"2560",0,24,37,2600,7.9,NA,0,3,2,1
"2561",0,23,32,3000,0.7,8.4,0,3,2,1
"2562",0,23,37,1200,14.2,4.1,2,1,2,2
"2563",0,24,36,5000,1.3,NA,1,1,2,1
"2564",1,14,44,1300,2.4,NA,2,3,2,2
"2565",0,16,25,1500,0.5,NA,0,3,1,1
"2566",0,24,30,1000,0.2,13.1,3,1,2,2
"2567",0,21,27,5500,1.3,NA,0,3,1,2
"2568",1,16,23,1000,0.6,7.1,0,3,2,1
"2569",0,21,22,3000,0.6,7.6,0,1,1,1
"2570",0,18,20,1500,0.2,5.1,0,1,2,2
"2571",0,21,57,6000,7.1,7.1,0,4,2,1
"2572",0,23,45,2000,5.6,12.1,2,1,2,2
"2573",0,23,39,2000,9.4,1.1,2,3,2,1
"2574",0,24,38,1000,9.9,18.4,2,3,2,1
"2575",0,22,27,1000,0.9,4,1,3,1,1
"2576",1,10,34,1000,0.9,NA,0,4,2,1
"2577",0,24,20,2000,20.3,2.5,0,3,1,2
"2578",0,9,23,2200,1.4,4.8,0,1,1,2
"2579",0,20,32,1600,5.1,16.3,3,1,2,1
"2580",0,24,22,4000,3.2,5.3,0,3,1,2
"2581",0,20,26,1000,4.2,3.2,0,3,1,1
"2582",0,24,44,600,1,16.5,0,1,3,1
"2583",0,24,29,2000,4,9.2,0,4,1,1
"2584",0,17,56,2000,2.8,1.4,0,1,3,1
"2585",0,20,34,500,25.1,5.8,0,1,1,2
"2586",1,3,43,3000,3.4,12.5,1,3,2,1
"2587",0,22,26,1000,27,9.8,0,1,1,2
"2588",0,24,25,2000,6.6,1.5,0,1,1,1
"2589",1,9,28,1500,0.2,6.9,1,1,1,2
"2590",0,22,36,5000,5.9,0.4,3,3,2,1
"2591",0,20,37,1500,1.1,0.7,2,3,2,2
"2592",0,20,29,2000,1.5,5.1,1,3,2,2
"2593",0,10,47,3000,7.7,7.7,0,3,1,2
"2594",0,24,21,3500,12.8,3.5,0,3,1,2
"2595",1,23,27,2100,0.4,4.7,0,1,1,2
"2596",0,17,24,NA,3.9,0.2,1,1,2,1
"2597",0,24,32,1550,0.9,6.4,1,3,2,1
"2598",0,21,47,600,21,29.8,2,1,2,1
"2599",0,24,25,1000,13.1,NA,0,3,1,2
"2600",0,23,46,2000,16.8,27.7,2,3,2,1
"2601",0,24,27,2500,4.2,8.8,0,3,1,2
"2602",0,24,35,2500,7.9,8.6,2,1,1,1
"2603",0,14,25,NA,15.4,NA,0,1,1,2
"2604",0,24,52,1650,3.9,26.9,2,1,2,1
"2605",0,22,45,1500,4.2,2.8,2,1,2,2
"2606",1,20,19,1000,10.8,0.5,0,1,1,2
"2607",0,24,35,2000,4.3,0.2,0,1,2,1
"2608",0,24,44,2500,8.9,29.6,2,3,2,1
"2609",0,24,44,800,21.2,28.6,2,1,2,1
"2610",0,12,23,1250,0.2,0.2,0,1,1,2
"2611",0,19,50,1800,11.6,10.1,0,3,2,1
"2612",0,24,57,2500,10.1,10.2,0,1,4,2
"2613",0,24,25,1000,23.7,NA,0,2,1,1
"2614",1,12,35,1500,8.4,0.1,2,1,2,2
"2615",0,24,51,2400,8.2,21.6,3,3,2,1
"2616",0,24,19,2000,16,3.2,0,1,1,2
"2617",0,24,38,1200,10.8,NA,1,1,3,2
"2618",0,24,40,2000,6.4,23.9,1,3,3,1
"2619",0,24,30,4000,0.9,0,1,3,2,1
"2620",0,24,23,1000,2.7,4.4,0,3,1,1
"2621",1,16,44,1500,12.8,7.2,2,3,2,1
"2622",0,23,25,800,1,2.1,0,3,1,1
"2623",0,15,23,2000,4.5,8.1,0,3,1,2
"2624",0,22,40,2500,2.6,3.6,0,3,3,1
"2625",0,24,35,1500,5,9.5,0,3,1,1
"2626",0,24,46,NA,11.4,1.2,0,1,2,2
"2627",0,24,24,800,1,1,0,3,1,2
"2628",0,23,32,900,3.1,NA,0,3,1,1
"2629",0,19,24,1500,23.1,0.9,0,3,1,2
"2630",0,23,51,2000,20.5,NA,0,3,2,1
"2631",0,24,48,1800,6.8,0.7,1,3,2,1
"2632",0,24,34,2000,4,1.3,0,3,1,2
"2633",0,24,23,2000,19.8,5.6,0,1,1,2
"2634",0,24,40,3200,3.9,9.9,1,3,3,2
"2635",0,22,49,2100,10.2,32.1,2,3,2,1
"2636",0,24,45,2000,1.1,23.8,0,3,2,1
"2637",0,24,34,1000,0.3,11.1,1,3,2,1
"2638",0,24,29,1000,1.2,3.1,0,1,2,1
"2639",0,19,46,2500,14.3,29.4,3,3,2,2
"2640",0,22,62,500,4.7,0,0,4,3,1
"2641",0,24,30,2000,0.1,NA,0,3,1,2
"2642",1,21,19,1500,2,0.8,0,1,1,2
"2643",0,7,51,2000,22,30,0,3,2,1
"2644",0,24,38,5000,0.6,NA,2,3,2,1
"2645",0,23,35,2000,7.2,5.1,2,1,2,2
"2646",0,24,36,2250,3.1,13,2,3,2,1
"2647",0,24,66,1000,24.9,1.5,0,1,2,2
"2648",0,24,50,3000,16.9,14.2,2,1,2,1
"2649",0,18,24,NA,0.9,0.5,0,3,1,2
"2650",0,19,57,2000,11.2,15.7,0,3,2,1
"2651",0,24,24,2000,1,2.8,0,1,1,1
"2652",0,24,52,1500,21.4,18.4,3,1,2,1
"2653",0,23,25,1200,22.5,5.3,0,3,1,2
"2654",0,24,28,2150,3.9,10,0,3,1,1
"2655",0,23,19,NA,6.4,1,0,1,1,2
"2656",0,24,24,3000,0.7,8.3,0,3,1,2
"2657",0,20,46,2500,0.5,0.7,1,3,3,2
"2658",0,24,27,2000,4.1,5,0,3,1,1
"2659",0,22,41,3500,4.1,10.1,2,3,2,1
"2660",0,13,21,2250,13.3,5.6,0,3,1,2
"2661",1,12,22,2000,0.1,6.5,0,2,2,2
"2662",0,24,26,1000,5.1,9.8,0,3,1,1
"2663",0,23,39,3000,9,NA,3,3,2,1
"2664",0,24,44,1000,4,3.1,0,1,2,1
"2665",0,17,49,1000,20,2.6,0,1,2,1
"2666",0,24,26,850,1.8,1.3,0,3,1,1
"2667",0,14,39,2000,24.4,8.6,0,2,1,2
"2668",0,24,36,2000,6.9,0.4,1,3,1,1
"2669",0,22,22,2500,7.1,1.3,0,3,1,2
"2670",0,24,49,1000,22.1,1.4,0,3,2,1
"2671",0,24,28,1500,1.1,1.2,0,3,2,1
"2672",0,24,31,1500,2.1,2.9,2,3,2,1
"2673",0,19,30,NA,9.1,6.2,0,2,2,1
"2674",0,24,28,1000,4.2,10.6,1,3,2,2
"2675",0,24,35,3000,0.4,7,0,3,1,2
"2676",0,24,36,3000,10.1,12.1,0,1,2,1
"2677",0,21,32,1100,3.5,15.2,1,4,2,1
"2678",0,24,28,2000,4.2,0.1,0,3,2,1
"2679",0,20,28,2200,5.1,1.9,0,3,3,1
"2680",0,21,41,1500,7.6,1.1,0,3,1,1
"2681",0,24,27,2600,6.2,NA,0,3,2,1
"2682",0,22,18,1000,5.8,0.8,0,3,1,2
"2683",0,22,47,2000,15.3,0.2,2,1,2,1
"2684",0,23,41,1600,7.8,5,2,1,2,1
"2685",0,20,27,1200,27.1,3.8,2,1,3,2
"2686",1,5,30,500,0.1,3.1,0,3,2,2
"2687",0,19,22,3000,1.6,6.8,1,1,1,2
"2688",0,23,36,1850,2.6,9.3,2,3,2,1
"2689",0,24,55,NA,18.2,23.1,0,1,4,2
"2690",0,24,39,1800,3.5,14.5,0,3,2,1
"2691",0,22,24,800,0.5,3.5,0,3,2,1
"2692",0,24,57,2000,20,20,0,1,2,1
"2693",0,24,25,2000,1,5,0,1,2,1
"2694",0,22,43,1000,11.4,27.2,2,3,2,1
"2695",0,21,34,1400,1.8,13.4,3,1,1,1
"2696",0,13,48,2000,13.4,20.1,2,3,2,1
"2697",0,24,38,1200,19.9,19.9,1,3,2,1
"2698",0,24,42,1000,0.8,0.9,0,3,2,1
"2699",0,24,40,2000,2.3,11.5,0,3,2,1
"2700",0,24,57,1100,4.4,22.5,0,3,2,2
"2701",0,24,46,3000,17.8,17.7,0,3,2,1
"2702",1,11,51,1000,3.1,5.8,0,3,2,1
"2703",0,24,24,1200,1.1,3.1,0,3,1,NA
"2704",1,19,29,1000,3.1,8.1,0,3,2,2
"2705",0,24,38,2000,0.9,76.2,0,2,2,1
"2706",0,24,28,3150,5.6,4.1,1,1,2,2
"2707",0,24,25,NA,1,NA,0,3,2,1
"2708",0,22,18,2000,14.1,1.1,0,3,1,2
"2709",0,24,23,2400,1,1.8,0,3,1,1
"2710",0,24,30,3000,3.1,8.5,1,3,1,1
"2711",1,10,52,3000,25,0.7,0,3,2,1
"2712",0,19,19,NA,11.1,2.8,0,3,1,2
"2713",0,24,21,NA,21.1,5.1,0,3,1,2
"2714",0,24,50,500,0.1,7.8,0,1,2,2
"2715",0,12,20,1000,9.2,NA,0,1,1,2
"2716",0,20,38,1250,10.3,8.1,1,3,1,1
"2717",0,23,31,2000,3.1,NA,0,3,1,1
"2718",0,22,44,1400,13.4,1,0,3,1,2
"2719",0,19,32,2000,4.5,15.6,1,3,1,1
"2720",0,19,31,2500,8,9.7,0,3,3,1
"2721",1,6,26,1750,3.7,1.1,1,1,2,1
"2722",0,19,47,2600,3.8,10.6,0,3,2,1
"2723",0,24,33,2000,0.3,0.3,0,3,2,2
"2724",1,3,29,1700,3.1,0.5,0,3,1,1
"2725",0,13,36,2300,4.8,2.2,2,4,2,1
"2726",0,24,32,1650,0.1,0.7,0,1,2,2
"2727",0,24,28,1000,1.2,0.3,0,3,1,2
"2728",0,15,26,2000,1.9,10.4,1,3,2,1
"2729",0,24,46,1000,23,17,1,1,2,1
"2730",1,5,26,1100,2.5,12.2,1,1,2,1
"2731",0,24,24,2500,24.3,NA,0,3,1,2
"2732",0,24,36,1500,8.6,10.4,0,3,2,1
"2733",0,24,25,2650,4.9,5.5,0,3,2,1
"2734",0,24,35,2500,7.3,5.2,2,3,2,1
"2735",0,19,44,2000,17.7,21.4,1,3,2,1
"2736",0,24,59,NA,13.5,7.1,0,3,1,1
"2737",0,14,25,2000,24.4,NA,0,1,1,2
"2738",0,24,43,1000,10.4,7.1,4,3,1,1
"2739",0,20,51,500,16.1,16.5,1,3,2,1
"2740",0,24,48,5000,14.9,20.4,0,3,2,1
"2741",1,10,35,1500,1.1,11.1,2,1,2,2
"2742",0,24,39,2800,5.1,10.4,0,1,2,1
"2743",0,24,30,1500,0.6,3.1,0,3,1,1
"2744",0,18,30,1000,0.1,1.4,1,3,2,2
"2745",0,22,35,600,0.4,1.1,2,3,2,2
"2746",0,21,58,1500,21.7,20,1,3,2,1
"2747",0,21,34,2000,6.9,6.8,0,3,1,1
"2748",0,24,35,1000,1.3,12,2,3,2,1
"2749",0,24,42,1000,3.4,NA,2,1,2,1
"2750",0,22,32,1100,3.7,7.7,2,1,2,1
"2751",0,23,49,1200,21.3,NA,2,3,2,1
"2752",0,20,24,2300,4,1.9,0,3,1,2
"2753",0,22,51,2000,20.7,0.5,1,1,2,1
"2754",0,20,25,2500,1.6,0.8,0,3,2,2
"2755",0,24,43,2500,6.6,12,1,2,2,1
"2756",0,24,18,3000,9.8,0.9,0,1,1,2
"2757",0,15,35,1000,0.2,2.8,0,3,3,2
"2758",0,23,27,2000,0.8,0.7,0,3,1,2
"2759",0,24,30,NA,0.9,6,0,2,1,1
"2760",0,20,32,3200,5.3,1.3,0,1,2,1
"2761",0,24,31,2000,7.6,1.6,0,1,2,1
"2762",0,19,25,2000,6.4,3.9,0,3,1,2
"2763",1,16,22,2200,20.8,NA,0,3,1,2
"2764",0,24,44,3000,1.8,12.6,2,3,2,1
"2765",0,18,39,3200,15.2,NA,2,3,2,1
"2766",0,24,38,500,2.4,15.1,1,2,3,1
"2767",1,12,29,2450,0.4,NA,0,3,1,2
"2768",0,18,45,2000,11.9,6.1,2,3,2,1
"2769",0,24,21,1200,0.5,0.2,0,3,1,1
"2770",0,24,26,2300,0.7,2.5,0,1,1,1
"2771",0,23,53,550,16.2,14.2,0,3,2,1
"2772",0,24,41,1000,24.1,17.9,1,1,2,2
"2773",0,24,24,2000,0,3.9,0,3,1,1
"2774",0,15,22,3000,11.5,0.3,0,1,1,2
"2775",0,24,45,2800,10.8,11.4,0,3,2,1
"2776",0,18,19,600,5.8,0.3,0,1,1,2
"2777",0,22,43,1000,44,18,0,1,1,2
"2778",1,4,44,550,17.1,17.1,3,1,2,1
"2779",0,24,31,1000,0.1,15.2,0,1,1,2
"2780",1,11,25,1200,5,0.6,0,1,1,1
"2781",0,21,34,2200,6.8,18.1,2,3,2,1
"2782",0,24,42,1800,8.2,2.5,1,3,2,1
"2783",0,24,40,2000,34,0.6,0,3,1,2
"2784",0,22,36,4000,4,0.9,2,1,2,2
"2785",0,19,29,2000,4.5,0.3,1,1,2,1
"2786",0,24,48,1000,7.8,8.5,1,3,1,1
"2787",0,24,22,2350,6.4,3.9,0,1,1,2
"2788",0,24,34,1500,11.4,9.1,2,3,2,1
"2789",0,24,47,1000,9.8,9.3,0,2,2,1
"2790",0,24,38,1000,10,16.9,0,1,1,1
"2791",0,23,35,600,3.1,3.5,1,1,2,2
"2792",0,24,54,1000,5.5,9.3,0,3,2,1
"2793",0,24,40,1500,3.1,NA,1,3,3,2
"2794",0,24,37,2000,8.2,15.1,0,1,1,2
"2795",0,21,34,2000,5.4,11.3,2,3,2,1
"2796",0,24,28,3000,6.5,7.8,0,3,1,1
"2797",0,18,23,NA,0.4,0.9,0,3,1,2
"2798",0,24,51,2000,18.8,19.2,0,3,2,1
"2799",0,24,45,2000,7.1,13.8,0,3,3,2
"2800",0,24,31,1000,0.1,NA,0,3,1,2
"2801",0,19,28,1500,2.2,2.8,0,1,1,2
"2802",0,13,36,1500,6.6,4,1,3,2,2
"2803",0,24,54,700,71.1,39.1,0,1,1,2
"2804",0,24,35,1500,11.4,3.5,1,1,2,1
"2805",0,24,34,2500,1.6,0.1,3,1,3,1
"2806",0,24,27,1500,0.9,NA,2,1,2,1
"2807",0,18,32,1800,11.7,13.1,2,1,2,2
"2808",0,24,22,1700,1.1,3.8,0,3,2,2
"2809",0,24,18,2000,11.5,2.5,0,3,1,2
"2810",0,20,26,750,0.9,8.4,1,3,1,1
"2811",0,24,47,1600,4.5,NA,0,3,3,1
"2812",0,24,56,3000,10.2,13.8,0,1,2,1
"2813",0,24,55,2000,22.3,6.1,0,3,2,1
"2814",0,24,25,1500,25.6,4.3,0,1,2,2
"2815",0,24,60,1500,0.2,2.5,0,4,2,2
"2816",0,24,18,3000,17.4,1.8,0,1,1,2
"2817",0,24,38,NA,0.6,3.7,2,3,3,2
"2818",0,24,40,500,8.4,NA,0,3,2,1
"2819",0,24,33,2000,6.9,1.6,1,1,2,2
"2820",0,19,38,1500,4.9,5.4,2,3,3,1
"2821",0,24,44,2000,16.6,3.3,0,3,2,2
"2822",0,23,42,1000,19.1,1.9,0,1,2,1
"2823",0,24,25,2000,25.4,4.4,0,3,1,1
"2824",0,24,55,2000,26,20,0,1,2,2
"2825",0,24,37,3000,7,17.3,2,1,2,1
"2826",0,9,29,1450,0.1,0.9,1,3,1,1
"2827",0,24,24,2100,2.7,NA,0,1,1,1
"2828",0,17,41,1300,4.4,4.4,3,2,3,2
"2829",0,24,33,5800,2.4,3.7,4,3,2,1
"2830",1,18,52,4000,1,NA,2,4,2,1
"2831",0,23,28,1500,3.5,0.3,0,1,2,2
"2832",0,24,32,2000,1.2,2.2,2,4,2,1
"2833",0,23,24,1500,8,NA,0,3,1,2
"2834",0,22,28,1000,5.5,12.2,0,3,3,1
"2835",0,24,56,2000,19.7,11.4,0,3,2,1
"2836",1,6,29,2000,0.5,5.7,0,1,1,1
"2837",1,6,53,2500,5,2.4,0,1,2,1
"2838",0,24,23,1300,0.5,3,0,3,1,1
"2839",0,19,55,500,11.7,9.3,0,1,2,1
"2840",0,23,35,2000,6.9,6.9,2,3,3,1
"2841",0,24,47,600,14.6,10.4,0,3,2,1
"2842",0,24,29,2000,2.2,0.6,0,3,1,1
"2843",0,20,31,3500,8,5.3,2,3,2,1
"2844",0,24,21,1500,22.3,3.2,0,3,1,2
"2845",0,22,30,1550,0.8,8.4,1,1,1,2
"2846",0,19,18,1500,0.6,0.7,0,3,1,2
"2847",0,24,49,1000,13.7,19.8,1,3,2,1
"2848",0,24,29,3400,4.5,1,0,3,1,1
"2849",0,15,39,1500,3.6,NA,3,3,3,1
"2850",0,24,45,NA,2,15.6,2,3,2,1
"2851",0,19,21,NA,0.2,2.3,0,3,1,2
"2852",1,17,23,1000,14.2,0.6,0,1,1,2
"2853",0,17,30,2000,6.1,13.1,1,1,2,2
"2854",0,24,42,NA,10.9,23.2,3,3,2,1
"2855",0,20,28,2500,5.3,8.8,1,3,1,2
"2856",0,23,21,1000,10.1,0.6,0,3,1,2
"2857",0,24,21,1200,8.2,5.3,0,1,1,2
"2858",0,21,25,1000,1.1,9.1,0,3,1,1
"2859",0,18,28,1500,0.6,11.7,1,3,1,1
"2860",0,20,57,1000,24.6,4.6,0,1,2,2
"2861",0,24,26,1000,0.7,NA,0,3,1,2
"2862",0,23,34,3000,0.4,2.4,0,1,2,1
"2863",0,23,35,10000,4.1,3.6,0,3,2,1
"2864",1,24,37,1300,11.1,10,2,1,2,2
"2865",0,24,23,1900,2.8,2.8,0,2,1,2
"2866",0,24,43,2000,8.9,27.2,2,1,2,1
"2867",0,23,36,800,11.6,20.2,0,1,3,1
"2868",0,24,51,2000,22,NA,2,1,2,1
"2869",0,24,50,2500,15,0.1,3,1,2,1
"2870",0,20,18,2000,18.8,1.2,0,3,1,2
"2871",0,21,32,2000,1.5,0.3,0,1,1,2
"2872",1,17,37,7000,2.1,3.4,2,1,2,1
"2873",0,20,45,2000,16,4.1,0,3,3,1
"2874",0,8,34,1000,1.1,0.6,0,3,1,2
"2875",0,18,46,3500,9.6,8.6,2,3,2,1
"2876",0,23,27,1200,1.2,6.2,1,3,2,1
"2877",0,24,54,2000,31.9,25.5,1,3,2,1
"2878",0,22,25,1000,0.4,0.3,1,1,1,2
"2879",0,24,30,2000,4.2,3.1,2,3,3,2
"2880",0,24,54,1700,8.5,6.4,1,3,2,1
"2881",1,13,41,500,6,1.5,0,3,2,1
"2882",0,20,18,1500,3.6,NA,0,1,1,2
"2883",0,19,40,2600,6,18,3,3,2,1
"2884",0,24,26,1200,0.1,1.8,0,3,1,2
"2885",0,23,24,1150,0.3,5,0,1,1,1
"2886",0,24,37,1500,1,5.2,2,3,1,1
"2887",0,24,61,2000,10.8,1,0,3,2,1
"2888",0,21,25,1500,2,4.5,1,3,2,1
"2889",1,19,48,1300,11,0.3,0,3,2,1
"2890",0,23,40,1100,5.3,12.3,0,1,2,1
"2891",0,18,39,NA,5.2,19.2,2,3,2,1
"2892",0,24,29,3000,3.2,NA,1,1,2,1
"2893",0,18,28,1500,3.6,0.8,1,3,1,2
"2894",0,23,27,1500,1.2,4.2,0,3,1,1
"2895",0,18,50,5000,11.6,11.2,1,3,2,1
"2896",0,24,22,2000,1.8,2,0,3,1,2
"2897",0,24,38,1000,3,5.9,0,1,2,1
"2898",0,23,44,NA,17.2,15.4,0,3,2,1
"2899",0,24,25,700,2.3,4.7,0,3,1,1
"2900",1,4,35,2900,2.5,2.8,0,3,2,1
"2901",0,15,26,2500,1.9,2.1,0,3,1,2
"2902",0,10,18,2000,3.7,3.7,0,3,1,2
"2903",0,24,36,1500,3.1,7.5,0,3,1,1
"2904",0,18,25,NA,0.7,1.7,0,3,2,1
"2905",0,23,63,2000,24.6,24.8,0,1,2,1
"2906",0,24,24,3000,8.9,2.2,0,3,1,2
"2907",0,24,28,1000,0.8,1.9,0,3,1,2
"2908",0,23,60,3000,6.2,22,0,3,4,1
"2909",0,24,37,2000,0.2,6.7,1,3,3,1
"2910",0,24,43,6000,6.9,8.1,0,3,2,1
"2911",0,19,21,1000,2,1.3,0,3,2,2
"2912",0,22,26,1000,4,4,0,3,1,1
"2913",0,18,52,2500,7.4,6.2,0,3,2,2
"2914",0,24,26,3400,26.1,NA,0,1,1,2
"2915",0,18,58,2000,11.6,15.6,1,3,2,1
"2916",0,17,36,2000,7.5,11.1,3,1,2,1
"2917",0,22,26,3000,0.9,6.2,0,3,2,1
"2918",0,24,34,1000,4.2,5.9,1,3,2,2
"2919",0,24,27,1500,3.5,4,0,3,2,1
"2920",0,24,50,2000,24.8,9.7,0,3,2,2
"2921",0,21,23,800,0.6,4.7,0,3,1,2
"2922",0,20,34,5500,3.5,5.6,3,3,2,1
"2923",0,22,27,2000,7.7,0.3,0,1,1,1
"2924",0,24,30,NA,25.1,0.7,0,3,1,1
"2925",1,12,28,1000,4,6.3,0,1,1,1
"2926",0,23,29,3350,15.4,1.8,0,1,1,2
"2927",0,22,32,2000,1.8,1.8,1,3,2,1
"2928",0,22,46,1000,7.4,7,0,2,3,2
"2929",0,23,50,1500,22.3,10.9,0,3,2,1
"2930",0,22,42,5000,2.6,6.7,0,3,2,1
"2931",0,23,29,1500,6.2,2.8,0,1,1,2
"2932",0,24,55,1000,15.4,10,0,1,4,2
"2933",0,24,46,1500,6.9,3.9,3,3,2,1
"2934",0,22,25,3000,0.9,9.4,0,1,1,2
"2935",0,24,42,1500,8.5,1.4,1,3,2,1
"2936",0,24,31,3000,0.5,9.3,0,1,2,1
"2937",0,23,36,2000,5.9,2,0,1,3,1
"2938",1,7,22,1500,12.8,1.4,0,1,1,2
"2939",0,24,35,850,5.7,5.2,2,1,3,2
"2940",0,24,51,6700,3.2,6.4,2,3,2,1
"2941",0,24,37,1500,13.6,15.2,1,3,2,1
"2942",0,6,22,NA,1.1,4.6,0,3,2,1
"2943",0,2,42,1700,7.3,4.3,4,3,2,1
"2944",0,20,31,2000,1.5,10,2,1,1,1
"2945",0,24,26,5000,7,3.1,2,1,1,1
"2946",0,24,45,500,14.6,2.9,1,2,2,1
"2947",0,24,35,NA,2.3,0,0,1,2,1
"2948",0,23,34,2000,2.7,2.2,3,3,2,1
"2949",0,24,36,2500,3,4.8,0,3,2,1
"2950",0,4,27,650,2.1,5.9,0,1,1,2
"2951",0,24,46,3000,8.1,8.1,2,1,2,1
"2952",0,24,44,2000,0.7,NA,1,1,1,2
"2953",0,24,27,NA,0,6.3,0,2,1,2
"2954",0,22,33,500,11.4,0.2,0,3,2,2
"2955",1,19,19,1500,23.9,2.7,0,1,1,2
"2956",0,18,35,1500,4.9,5,0,3,2,1
"2957",0,21,36,600,2.2,6.8,0,3,1,1
"2958",0,24,35,1000,6.6,1.6,0,1,1,2
"2959",0,15,52,2000,12.4,15.7,1,3,2,1
"2960",0,19,30,1000,1.8,2.2,0,3,1,1
"2961",0,24,23,3000,23.3,1.1,0,3,1,2
"2962",0,24,34,3500,8.8,14,1,3,2,1
"2963",0,24,34,NA,0.6,3,0,3,1,2
"2964",0,24,36,2000,4.9,5.6,1,1,2,1
"2965",0,16,32,1400,9.3,14.4,0,3,3,1
"2966",0,24,44,1700,7.1,10.6,0,1,2,1
"2967",0,24,50,2000,7.2,5.1,0,1,2,1
"2968",0,24,44,500,7.9,NA,0,3,1,1
"2969",0,18,72,1000,7,7.5,0,3,2,2
"2970",0,24,60,1000,17.4,NA,0,1,2,2
"2971",0,20,23,500,24,2.7,0,3,1,2
"2972",0,18,37,1500,8.6,3.6,3,3,2,1
"2973",0,24,30,1000,9.9,2.5,0,1,1,2
"2974",0,24,38,3200,1.3,1.3,2,2,2,2
"2975",0,24,39,1000,2.1,10.1,0,1,1,2
"2976",0,18,32,1500,0.5,NA,0,3,2,1
"2977",0,24,29,3000,20.1,5.1,0,3,1,2
"2978",0,24,28,2500,27.3,10.2,1,3,1,1
"2979",0,24,25,3000,0.2,3.7,0,3,1,2
"2980",0,24,45,3000,21.8,25.2,2,3,2,1
"2981",1,18,52,3000,11.2,NA,1,1,2,1
